2026-09-10 21:50:54,852 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
GPU: NVIDIA GeForce RTX 3090 | Peak FLOPS (BF16): 7.10e+13
COMPUTE_DTYPE: torch.bfloat16 (auto-detected: CUDA SM 86 (bf16 supported))
✓ Using Flash Attention 3: efficient, new and awesome.
Vocab size: 32,768
Model config:
{
  "sequence_len": 2048,
  "vocab_size": 32768,
  "n_layer": 2,
  "n_head": 1,
  "n_kv_head": 1,
  "n_embd": 128,
  "window_pattern": "SSSL"
}
Parameter counts:
wte                     : 4,194,304
value_embeds            : 4,194,304
lm_head                 : 4,194,304
transformer_matrices    : 393,228
scalars                 : 30
total                   : 12,976,170
Estimated FLOPs per token: 3.145750e+07
Auto-computed optimal batch size: 131,072 tokens
Scaling LRs by 0.5000 for batch size 131,072 (reference: 524,288)
Scaling weight decay from 0.280000 to 3.360004 for depth 2
Scaling the LR for the AdamW parameters ∝1/√(128/768) = 2.449490

================================================================================
  WARNING: DATASET UPGRADE REQUIRED
================================================================================

  Could not find: /local/s4414268/nanochat/results/task2_models/vocab_32768/base_data_climbmix

  nanochat recently switched from FinewebEdu-100B to ClimbMix-400B.
  Everyone who does `git pull` as of March 4, 2026 is expected to see this message.
  To upgrade to the new ClimbMix-400B dataset, run these two commands:

    python -m nanochat.dataset -n 170     # download ~170 shards, enough for GPT-2, adjust as desired
    python -m scripts.tok_train           # re-train tokenizer on new ClimbMix data

  For now, falling back to your old FinewebEdu-100B dataset...
================================================================================

Calculated number of iterations from target data:param ratio: 420
Total number of training tokens: 55,050,240
Tokens : Scaling params ratio: 12.00
Total training FLOPs estimate: 1.731743e+15
Tokens / micro-batch / rank: 32 x 2048 = 65,536
Tokens / micro-batch: 65,536
Total batch size 131,072 => gradient accumulation steps: 2
Step 00000 | Validation bpb: 3.171925
step 00000/00420 (0.00%) | loss: 10.397244 | lrm: 0.03 | dt: 18147.06ms | tok/sec: 7,222 | bf16_mfu: 0.32 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00001/00420 (0.24%) | loss: 10.394967 | lrm: 0.05 | dt: 196.54ms | tok/sec: 666,913 | bf16_mfu: 29.55 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00002/00420 (0.48%) | loss: 10.390917 | lrm: 0.07 | dt: 172.26ms | tok/sec: 760,890 | bf16_mfu: 33.71 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00003/00420 (0.71%) | loss: 10.384417 | lrm: 0.10 | dt: 140.57ms | tok/sec: 932,450 | bf16_mfu: 41.31 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00004/00420 (0.95%) | loss: 10.374795 | lrm: 0.12 | dt: 196.38ms | tok/sec: 667,433 | bf16_mfu: 29.57 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00005/00420 (1.19%) | loss: 10.360100 | lrm: 0.15 | dt: 181.26ms | tok/sec: 723,097 | bf16_mfu: 32.04 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00006/00420 (1.43%) | loss: 10.338918 | lrm: 0.17 | dt: 172.21ms | tok/sec: 761,121 | bf16_mfu: 33.72 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00007/00420 (1.67%) | loss: 10.308380 | lrm: 0.20 | dt: 160.83ms | tok/sec: 814,977 | bf16_mfu: 36.11 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00008/00420 (1.90%) | loss: 10.263479 | lrm: 0.23 | dt: 180.40ms | tok/sec: 726,562 | bf16_mfu: 32.19 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00009/00420 (2.14%) | loss: 10.195960 | lrm: 0.25 | dt: 196.13ms | tok/sec: 668,296 | bf16_mfu: 29.61 | epoch: 1 pq: 0 rg: 3 | total time: 0.00m
step 00010/00420 (2.38%) | loss: 10.106368 | lrm: 0.28 | dt: 182.00ms | tok/sec: 720,164 | bf16_mfu: 31.91 | epoch: 1 pq: 0 rg: 3 | total time: 0.00m
step 00201/00420 (47.86%) | loss: 4.919743 | lrm: 0.81 | dt: 208.19ms | tok/sec: 629,592 | bf16_mfu: 27.89 | epoch: 1 pq: 0 rg: 52 | total time: 0.65m | eta: 0.7m
step 00202/00420 (48.10%) | loss: 4.931383 | lrm: 0.81 | dt: 206.89ms | tok/sec: 633,543 | bf16_mfu: 28.07 | epoch: 1 pq: 0 rg: 52 | total time: 0.65m | eta: 0.7m
step 00203/00420 (48.33%) | loss: 4.928696 | lrm: 0.81 | dt: 214.37ms | tok/sec: 611,425 | bf16_mfu: 27.09 | epoch: 1 pq: 0 rg: 52 | total time: 0.66m | eta: 0.7m
step 00204/00420 (48.57%) | loss: 4.918660 | lrm: 0.80 | dt: 206.32ms | tok/sec: 635,276 | bf16_mfu: 28.15 | epoch: 1 pq: 0 rg: 52 | total time: 0.66m | eta: 0.7m
step 00205/00420 (48.81%) | loss: 4.917750 | lrm: 0.80 | dt: 209.87ms | tok/sec: 624,532 | bf16_mfu: 27.67 | epoch: 1 pq: 0 rg: 53 | total time: 0.66m | eta: 0.7m
step 00206/00420 (49.05%) | loss: 4.910776 | lrm: 0.79 | dt: 203.63ms | tok/sec: 643,670 | bf16_mfu: 28.52 | epoch: 1 pq: 0 rg: 53 | total time: 0.67m | eta: 0.7m
step 00207/00420 (49.29%) | loss: 4.910411 | lrm: 0.79 | dt: 204.41ms | tok/sec: 641,226 | bf16_mfu: 28.41 | epoch: 1 pq: 0 rg: 53 | total time: 0.67m | eta: 0.7m
step 00208/00420 (49.52%) | loss: 4.908757 | lrm: 0.79 | dt: 204.59ms | tok/sec: 640,662 | bf16_mfu: 28.39 | epoch: 1 pq: 0 rg: 53 | total time: 0.67m | eta: 0.7m
step 00209/00420 (49.76%) | loss: 4.911334 | lrm: 0.78 | dt: 202.23ms | tok/sec: 648,139 | bf16_mfu: 28.72 | epoch: 1 pq: 0 rg: 54 | total time: 0.68m | eta: 0.7m
step 00210/00420 (50.00%) | loss: 4.907350 | lrm: 0.78 | dt: 200.62ms | tok/sec: 653,328 | bf16_mfu: 28.95 | epoch: 1 pq: 0 rg: 54 | total time: 0.68m | eta: 0.7m
step 00211/00420 (50.24%) | loss: 4.914766 | lrm: 0.78 | dt: 200.84ms | tok/sec: 652,620 | bf16_mfu: 28.92 | epoch: 1 pq: 0 rg: 54 | total time: 0.68m | eta: 0.7m
step 00212/00420 (50.48%) | loss: 4.915270 | lrm: 0.77 | dt: 200.10ms | tok/sec: 655,027 | bf16_mfu: 29.02 | epoch: 1 pq: 0 rg: 54 | total time: 0.69m | eta: 0.7m
step 00213/00420 (50.71%) | loss: 4.909724 | lrm: 0.77 | dt: 201.12ms | tok/sec: 651,705 | bf16_mfu: 28.87 | epoch: 1 pq: 0 rg: 55 | total time: 0.69m | eta: 0.7m
step 00214/00420 (50.95%) | loss: 4.901874 | lrm: 0.77 | dt: 199.29ms | tok/sec: 657,697 | bf16_mfu: 29.14 | epoch: 1 pq: 0 rg: 55 | total time: 0.69m | eta: 0.7m
step 00215/00420 (51.19%) | loss: 4.892767 | lrm: 0.76 | dt: 209.82ms | tok/sec: 624,688 | bf16_mfu: 27.68 | epoch: 1 pq: 0 rg: 55 | total time: 0.70m | eta: 0.7m
step 00216/00420 (51.43%) | loss: 4.877312 | lrm: 0.76 | dt: 209.70ms | tok/sec: 625,057 | bf16_mfu: 27.69 | epoch: 1 pq: 0 rg: 55 | total time: 0.70m | eta: 0.7m
step 00217/00420 (51.67%) | loss: 4.868693 | lrm: 0.76 | dt: 222.25ms | tok/sec: 589,738 | bf16_mfu: 26.13 | epoch: 1 pq: 0 rg: 56 | total time: 0.70m | eta: 0.7m
step 00218/00420 (51.90%) | loss: 4.867812 | lrm: 0.75 | dt: 227.16ms | tok/sec: 576,995 | bf16_mfu: 25.56 | epoch: 1 pq: 0 rg: 56 | total time: 0.71m | eta: 0.7m
step 00219/00420 (52.14%) | loss: 4.863710 | lrm: 0.75 | dt: 217.31ms | tok/sec: 603,168 | bf16_mfu: 26.72 | epoch: 1 pq: 0 rg: 56 | total time: 0.71m | eta: 0.7m
step 00220/00420 (52.38%) | loss: 4.851362 | lrm: 0.75 | dt: 205.70ms | tok/sec: 637,192 | bf16_mfu: 28.23 | epoch: 1 pq: 0 rg: 56 | total time: 0.71m | eta: 0.7m
step 00221/00420 (52.62%) | loss: 4.848772 | lrm: 0.74 | dt: 203.97ms | tok/sec: 642,605 | bf16_mfu: 28.47 | epoch: 1 pq: 0 rg: 57 | total time: 0.72m | eta: 0.7m
step 00222/00420 (52.86%) | loss: 4.846263 | lrm: 0.74 | dt: 204.92ms | tok/sec: 639,631 | bf16_mfu: 28.34 | epoch: 1 pq: 0 rg: 57 | total time: 0.72m | eta: 0.7m
step 00223/00420 (53.10%) | loss: 4.850808 | lrm: 0.74 | dt: 198.35ms | tok/sec: 660,810 | bf16_mfu: 29.28 | epoch: 1 pq: 0 rg: 57 | total time: 0.72m | eta: 0.7m
step 00224/00420 (53.33%) | loss: 4.840667 | lrm: 0.73 | dt: 202.07ms | tok/sec: 648,643 | bf16_mfu: 28.74 | epoch: 1 pq: 0 rg: 57 | total time: 0.73m | eta: 0.7m
step 00225/00420 (53.57%) | loss: 4.835115 | lrm: 0.73 | dt: 201.47ms | tok/sec: 650,570 | bf16_mfu: 28.82 | epoch: 1 pq: 0 rg: 58 | total time: 0.73m | eta: 0.7m
step 00226/00420 (53.81%) | loss: 4.834692 | lrm: 0.73 | dt: 201.28ms | tok/sec: 651,176 | bf16_mfu: 28.85 | epoch: 1 pq: 0 rg: 58 | total time: 0.73m | eta: 0.7m
step 00227/00420 (54.05%) | loss: 4.827635 | lrm: 0.72 | dt: 203.09ms | tok/sec: 645,400 | bf16_mfu: 28.60 | epoch: 1 pq: 0 rg: 58 | total time: 0.74m | eta: 0.7m
step 00228/00420 (54.29%) | loss: 4.813119 | lrm: 0.72 | dt: 199.74ms | tok/sec: 656,225 | bf16_mfu: 29.07 | epoch: 1 pq: 0 rg: 58 | total time: 0.74m | eta: 0.7m
step 00229/00420 (54.52%) | loss: 4.812777 | lrm: 0.71 | dt: 199.92ms | tok/sec: 655,628 | bf16_mfu: 29.05 | epoch: 1 pq: 0 rg: 59 | total time: 0.74m | eta: 0.6m
step 00230/00420 (54.76%) | loss: 4.800721 | lrm: 0.71 | dt: 203.92ms | tok/sec: 642,750 | bf16_mfu: 28.48 | epoch: 1 pq: 0 rg: 59 | total time: 0.75m | eta: 0.6m
step 00231/00420 (55.00%) | loss: 4.797255 | lrm: 0.71 | dt: 202.32ms | tok/sec: 647,851 | bf16_mfu: 28.70 | epoch: 1 pq: 0 rg: 59 | total time: 0.75m | eta: 0.6m
step 00232/00420 (55.24%) | loss: 4.801946 | lrm: 0.70 | dt: 201.30ms | tok/sec: 651,122 | bf16_mfu: 28.85 | epoch: 1 pq: 0 rg: 59 | total time: 0.75m | eta: 0.6m
step 00233/00420 (55.48%) | loss: 4.790333 | lrm: 0.70 | dt: 198.79ms | tok/sec: 659,333 | bf16_mfu: 29.21 | epoch: 1 pq: 0 rg: 60 | total time: 0.76m | eta: 0.6m
step 00234/00420 (55.71%) | loss: 4.797703 | lrm: 0.70 | dt: 204.28ms | tok/sec: 641,626 | bf16_mfu: 28.43 | epoch: 1 pq: 0 rg: 60 | total time: 0.76m | eta: 0.6m
step 00235/00420 (55.95%) | loss: 4.791854 | lrm: 0.69 | dt: 202.81ms | tok/sec: 646,275 | bf16_mfu: 28.63 | epoch: 1 pq: 0 rg: 60 | total time: 0.77m | eta: 0.6m
step 00236/00420 (56.19%) | loss: 4.789414 | lrm: 0.69 | dt: 205.96ms | tok/sec: 636,405 | bf16_mfu: 28.20 | epoch: 1 pq: 0 rg: 60 | total time: 0.77m | eta: 0.6m
step 00237/00420 (56.43%) | loss: 4.788746 | lrm: 0.69 | dt: 210.48ms | tok/sec: 622,734 | bf16_mfu: 27.59 | epoch: 1 pq: 0 rg: 61 | total time: 0.77m | eta: 0.6m
step 00238/00420 (56.67%) | loss: 4.784712 | lrm: 0.68 | dt: 210.33ms | tok/sec: 623,182 | bf16_mfu: 27.61 | epoch: 1 pq: 0 rg: 61 | total time: 0.78m | eta: 0.6m
step 00239/00420 (56.90%) | loss: 4.776899 | lrm: 0.68 | dt: 220.66ms | tok/sec: 594,010 | bf16_mfu: 26.32 | epoch: 1 pq: 0 rg: 61 | total time: 0.78m | eta: 0.6m
step 00240/00420 (57.14%) | loss: 4.777648 | lrm: 0.68 | dt: 213.31ms | tok/sec: 614,463 | bf16_mfu: 27.22 | epoch: 1 pq: 0 rg: 61 | total time: 0.78m | eta: 0.6m
step 00241/00420 (57.38%) | loss: 4.783909 | lrm: 0.67 | dt: 210.47ms | tok/sec: 622,746 | bf16_mfu: 27.59 | epoch: 1 pq: 0 rg: 62 | total time: 0.79m | eta: 0.6m
step 00242/00420 (57.62%) | loss: 4.776747 | lrm: 0.67 | dt: 205.23ms | tok/sec: 638,666 | bf16_mfu: 28.30 | epoch: 1 pq: 0 rg: 62 | total time: 0.79m | eta: 0.6m
step 00243/00420 (57.86%) | loss: 4.761155 | lrm: 0.67 | dt: 205.16ms | tok/sec: 638,889 | bf16_mfu: 28.31 | epoch: 1 pq: 0 rg: 62 | total time: 0.79m | eta: 0.6m
step 00244/00420 (58.10%) | loss: 4.762289 | lrm: 0.66 | dt: 199.30ms | tok/sec: 657,669 | bf16_mfu: 29.14 | epoch: 1 pq: 0 rg: 62 | total time: 0.80m | eta: 0.6m
step 00245/00420 (58.33%) | loss: 4.755603 | lrm: 0.66 | dt: 211.11ms | tok/sec: 620,868 | bf16_mfu: 27.51 | epoch: 1 pq: 0 rg: 62 | total time: 0.80m | eta: 0.6m
step 00246/00420 (58.57%) | loss: 4.752341 | lrm: 0.66 | dt: 199.48ms | tok/sec: 657,068 | bf16_mfu: 29.11 | epoch: 1 pq: 0 rg: 63 | total time: 0.80m | eta: 0.6m
step 00247/00420 (58.81%) | loss: 4.745084 | lrm: 0.65 | dt: 206.83ms | tok/sec: 633,707 | bf16_mfu: 28.08 | epoch: 1 pq: 0 rg: 63 | total time: 0.81m | eta: 0.6m
step 00248/00420 (59.05%) | loss: 4.745672 | lrm: 0.65 | dt: 206.12ms | tok/sec: 635,907 | bf16_mfu: 28.17 | epoch: 1 pq: 0 rg: 63 | total time: 0.81m | eta: 0.6m
step 00249/00420 (59.29%) | loss: 4.740923 | lrm: 0.65 | dt: 206.37ms | tok/sec: 635,145 | bf16_mfu: 28.14 | epoch: 1 pq: 0 rg: 63 | total time: 0.81m | eta: 0.6m
Step 00250 | Validation bpb: 1.434769
step 00250/00420 (59.52%) | loss: 4.751262 | lrm: 0.64 | dt: 227.77ms | tok/sec: 575,455 | bf16_mfu: 25.50 | epoch: 1 pq: 0 rg: 64 | total time: 0.82m | eta: 0.6m
step 00251/00420 (59.76%) | loss: 4.747070 | lrm: 0.64 | dt: 188.95ms | tok/sec: 693,701 | bf16_mfu: 30.74 | epoch: 1 pq: 0 rg: 64 | total time: 0.82m | eta: 0.6m
step 00252/00420 (60.00%) | loss: 4.733750 | lrm: 0.63 | dt: 191.21ms | tok/sec: 685,500 | bf16_mfu: 30.37 | epoch: 1 pq: 0 rg: 64 | total time: 0.82m | eta: 0.6m
step 00253/00420 (60.24%) | loss: 4.728179 | lrm: 0.63 | dt: 194.47ms | tok/sec: 673,990 | bf16_mfu: 29.86 | epoch: 1 pq: 0 rg: 64 | total time: 0.83m | eta: 0.6m
step 00254/00420 (60.48%) | loss: 4.722981 | lrm: 0.63 | dt: 201.00ms | tok/sec: 652,109 | bf16_mfu: 28.89 | epoch: 1 pq: 0 rg: 65 | total time: 0.83m | eta: 0.6m
step 00255/00420 (60.71%) | loss: 4.719438 | lrm: 0.62 | dt: 193.56ms | tok/sec: 677,163 | bf16_mfu: 30.00 | epoch: 1 pq: 0 rg: 65 | total time: 0.83m | eta: 0.6m
step 00256/00420 (60.95%) | loss: 4.730613 | lrm: 0.62 | dt: 188.02ms | tok/sec: 697,104 | bf16_mfu: 30.89 | epoch: 1 pq: 0 rg: 65 | total time: 0.84m | eta: 0.6m
step 00257/00420 (61.19%) | loss: 4.723352 | lrm: 0.62 | dt: 183.93ms | tok/sec: 712,615 | bf16_mfu: 31.57 | epoch: 1 pq: 0 rg: 65 | total time: 0.84m | eta: 0.6m
step 00258/00420 (61.43%) | loss: 4.723263 | lrm: 0.61 | dt: 200.75ms | tok/sec: 652,905 | bf16_mfu: 28.93 | epoch: 1 pq: 0 rg: 66 | total time: 0.84m | eta: 0.6m
step 00259/00420 (61.67%) | loss: 4.712577 | lrm: 0.61 | dt: 201.02ms | tok/sec: 652,029 | bf16_mfu: 28.89 | epoch: 1 pq: 0 rg: 66 | total time: 0.85m | eta: 0.5m
step 00260/00420 (61.90%) | loss: 4.717262 | lrm: 0.61 | dt: 207.75ms | tok/sec: 630,912 | bf16_mfu: 27.95 | epoch: 1 pq: 0 rg: 66 | total time: 0.85m | eta: 0.5m
step 00261/00420 (62.14%) | loss: 4.712264 | lrm: 0.60 | dt: 197.48ms | tok/sec: 663,714 | bf16_mfu: 29.41 | epoch: 1 pq: 0 rg: 66 | total time: 0.85m | eta: 0.5m
step 00262/00420 (62.38%) | loss: 4.714185 | lrm: 0.60 | dt: 196.95ms | tok/sec: 665,498 | bf16_mfu: 29.49 | epoch: 1 pq: 0 rg: 67 | total time: 0.86m | eta: 0.5m
step 00263/00420 (62.62%) | loss: 4.705620 | lrm: 0.60 | dt: 206.92ms | tok/sec: 633,457 | bf16_mfu: 28.07 | epoch: 1 pq: 0 rg: 67 | total time: 0.86m | eta: 0.5m
step 00264/00420 (62.86%) | loss: 4.702875 | lrm: 0.59 | dt: 199.03ms | tok/sec: 658,570 | bf16_mfu: 29.18 | epoch: 1 pq: 0 rg: 67 | total time: 0.86m | eta: 0.5m
step 00265/00420 (63.10%) | loss: 4.700998 | lrm: 0.59 | dt: 192.90ms | tok/sec: 679,476 | bf16_mfu: 30.11 | epoch: 1 pq: 0 rg: 67 | total time: 0.87m | eta: 0.5m
step 00266/00420 (63.33%) | loss: 4.698377 | lrm: 0.59 | dt: 202.26ms | tok/sec: 648,029 | bf16_mfu: 28.71 | epoch: 1 pq: 0 rg: 68 | total time: 0.87m | eta: 0.5m
step 00267/00420 (63.57%) | loss: 4.695055 | lrm: 0.58 | dt: 227.00ms | tok/sec: 577,400 | bf16_mfu: 25.58 | epoch: 1 pq: 0 rg: 68 | total time: 0.87m | eta: 0.5m
step 00268/00420 (63.81%) | loss: 4.689256 | lrm: 0.58 | dt: 198.21ms | tok/sec: 661,282 | bf16_mfu: 29.30 | epoch: 1 pq: 0 rg: 68 | total time: 0.88m | eta: 0.5m
step 00269/00420 (64.05%) | loss: 4.692280 | lrm: 0.58 | dt: 189.46ms | tok/sec: 691,821 | bf16_mfu: 30.65 | epoch: 1 pq: 0 rg: 68 | total time: 0.88m | eta: 0.5m
step 00270/00420 (64.29%) | loss: 4.697875 | lrm: 0.57 | dt: 192.63ms | tok/sec: 680,421 | bf16_mfu: 30.15 | epoch: 1 pq: 0 rg: 69 | total time: 0.88m | eta: 0.5m
step 00271/00420 (64.52%) | loss: 4.694249 | lrm: 0.57 | dt: 197.90ms | tok/sec: 662,315 | bf16_mfu: 29.34 | epoch: 1 pq: 0 rg: 69 | total time: 0.89m | eta: 0.5m
step 00272/00420 (64.76%) | loss: 4.693914 | lrm: 0.57 | dt: 197.13ms | tok/sec: 664,897 | bf16_mfu: 29.46 | epoch: 1 pq: 0 rg: 69 | total time: 0.89m | eta: 0.5m
step 00273/00420 (65.00%) | loss: 4.687860 | lrm: 0.56 | dt: 194.82ms | tok/sec: 672,768 | bf16_mfu: 29.81 | epoch: 1 pq: 0 rg: 69 | total time: 0.89m | eta: 0.5m
step 00274/00420 (65.24%) | loss: 4.685921 | lrm: 0.56 | dt: 198.43ms | tok/sec: 660,543 | bf16_mfu: 29.27 | epoch: 1 pq: 0 rg: 69 | total time: 0.90m | eta: 0.5m
step 00275/00420 (65.48%) | loss: 4.677817 | lrm: 0.55 | dt: 193.06ms | tok/sec: 678,901 | bf16_mfu: 30.08 | epoch: 1 pq: 0 rg: 70 | total time: 0.90m | eta: 0.5m
step 00276/00420 (65.71%) | loss: 4.669152 | lrm: 0.55 | dt: 198.36ms | tok/sec: 660,779 | bf16_mfu: 29.28 | epoch: 1 pq: 0 rg: 70 | total time: 0.90m | eta: 0.5m
step 00277/00420 (65.95%) | loss: 4.664863 | lrm: 0.55 | dt: 205.02ms | tok/sec: 639,324 | bf16_mfu: 28.33 | epoch: 1 pq: 0 rg: 70 | total time: 0.91m | eta: 0.5m
step 00278/00420 (66.19%) | loss: 4.656857 | lrm: 0.54 | dt: 227.87ms | tok/sec: 575,196 | bf16_mfu: 25.48 | epoch: 1 pq: 0 rg: 70 | total time: 0.91m | eta: 0.5m
step 00279/00420 (66.43%) | loss: 4.655125 | lrm: 0.54 | dt: 233.97ms | tok/sec: 560,196 | bf16_mfu: 24.82 | epoch: 1 pq: 0 rg: 71 | total time: 0.91m | eta: 0.5m
step 00280/00420 (66.67%) | loss: 4.652806 | lrm: 0.54 | dt: 199.00ms | tok/sec: 658,637 | bf16_mfu: 29.18 | epoch: 1 pq: 0 rg: 71 | total time: 0.92m | eta: 0.5m
step 00281/00420 (66.90%) | loss: 4.650703 | lrm: 0.53 | dt: 200.44ms | tok/sec: 653,920 | bf16_mfu: 28.97 | epoch: 1 pq: 0 rg: 71 | total time: 0.92m | eta: 0.5m
step 00282/00420 (67.14%) | loss: 4.656502 | lrm: 0.53 | dt: 200.28ms | tok/sec: 654,447 | bf16_mfu: 29.00 | epoch: 1 pq: 0 rg: 71 | total time: 0.92m | eta: 0.5m
step 00283/00420 (67.38%) | loss: 4.653957 | lrm: 0.53 | dt: 198.73ms | tok/sec: 659,534 | bf16_mfu: 29.22 | epoch: 1 pq: 0 rg: 72 | total time: 0.93m | eta: 0.5m
step 00284/00420 (67.62%) | loss: 4.650321 | lrm: 0.52 | dt: 198.66ms | tok/sec: 659,772 | bf16_mfu: 29.23 | epoch: 1 pq: 0 rg: 72 | total time: 0.93m | eta: 0.5m
step 00285/00420 (67.86%) | loss: 4.645884 | lrm: 0.52 | dt: 197.19ms | tok/sec: 664,697 | bf16_mfu: 29.45 | epoch: 1 pq: 0 rg: 72 | total time: 0.93m | eta: 0.5m
step 00286/00420 (68.10%) | loss: 4.644628 | lrm: 0.52 | dt: 203.97ms | tok/sec: 642,600 | bf16_mfu: 28.47 | epoch: 1 pq: 0 rg: 72 | total time: 0.94m | eta: 0.5m
step 00287/00420 (68.33%) | loss: 4.641372 | lrm: 0.51 | dt: 200.91ms | tok/sec: 652,402 | bf16_mfu: 28.91 | epoch: 1 pq: 0 rg: 73 | total time: 0.94m | eta: 0.5m
step 00288/00420 (68.57%) | loss: 4.644699 | lrm: 0.51 | dt: 191.51ms | tok/sec: 684,399 | bf16_mfu: 30.32 | epoch: 1 pq: 0 rg: 73 | total time: 0.94m | eta: 0.4m
step 00289/00420 (68.81%) | loss: 4.643252 | lrm: 0.51 | dt: 195.87ms | tok/sec: 669,180 | bf16_mfu: 29.65 | epoch: 1 pq: 0 rg: 73 | total time: 0.95m | eta: 0.4m
step 00290/00420 (69.05%) | loss: 4.632191 | lrm: 0.50 | dt: 208.40ms | tok/sec: 628,955 | bf16_mfu: 27.87 | epoch: 1 pq: 0 rg: 73 | total time: 0.95m | eta: 0.4m
step 00291/00420 (69.29%) | loss: 4.634056 | lrm: 0.50 | dt: 213.39ms | tok/sec: 614,242 | bf16_mfu: 27.21 | epoch: 1 pq: 0 rg: 74 | total time: 0.95m | eta: 0.4m
step 00292/00420 (69.52%) | loss: 4.630049 | lrm: 0.50 | dt: 203.94ms | tok/sec: 642,705 | bf16_mfu: 28.48 | epoch: 1 pq: 0 rg: 74 | total time: 0.96m | eta: 0.4m
step 00293/00420 (69.76%) | loss: 4.627169 | lrm: 0.49 | dt: 202.65ms | tok/sec: 646,790 | bf16_mfu: 28.66 | epoch: 1 pq: 0 rg: 74 | total time: 0.96m | eta: 0.4m
step 00294/00420 (70.00%) | loss: 4.626879 | lrm: 0.49 | dt: 206.81ms | tok/sec: 633,785 | bf16_mfu: 28.08 | epoch: 1 pq: 0 rg: 74 | total time: 0.96m | eta: 0.4m
step 00295/00420 (70.24%) | loss: 4.622285 | lrm: 0.48 | dt: 203.06ms | tok/sec: 645,468 | bf16_mfu: 28.60 | epoch: 1 pq: 0 rg: 74 | total time: 0.97m | eta: 0.4m
step 00296/00420 (70.48%) | loss: 4.634673 | lrm: 0.48 | dt: 208.76ms | tok/sec: 627,851 | bf16_mfu: 27.82 | epoch: 1 pq: 0 rg: 75 | total time: 0.97m | eta: 0.4m
step 00297/00420 (70.71%) | loss: 4.636415 | lrm: 0.48 | dt: 200.89ms | tok/sec: 652,459 | bf16_mfu: 28.91 | epoch: 1 pq: 0 rg: 75 | total time: 0.97m | eta: 0.4m
step 00298/00420 (70.95%) | loss: 4.630498 | lrm: 0.47 | dt: 234.09ms | tok/sec: 559,933 | bf16_mfu: 24.81 | epoch: 1 pq: 0 rg: 75 | total time: 0.98m | eta: 0.4m
step 00299/00420 (71.19%) | loss: 4.625852 | lrm: 0.47 | dt: 195.52ms | tok/sec: 670,380 | bf16_mfu: 29.70 | epoch: 1 pq: 0 rg: 75 | total time: 0.98m | eta: 0.4m
step 00300/00420 (71.43%) | loss: 4.631665 | lrm: 0.47 | dt: 230.40ms | tok/sec: 568,883 | bf16_mfu: 25.21 | epoch: 1 pq: 0 rg: 76 | total time: 0.99m | eta: 0.4m
step 00301/00420 (71.67%) | loss: 4.626858 | lrm: 0.46 | dt: 197.89ms | tok/sec: 662,349 | bf16_mfu: 29.35 | epoch: 1 pq: 0 rg: 76 | total time: 0.99m | eta: 0.4m
step 00302/00420 (71.90%) | loss: 4.620791 | lrm: 0.46 | dt: 193.76ms | tok/sec: 676,448 | bf16_mfu: 29.97 | epoch: 1 pq: 0 rg: 76 | total time: 0.99m | eta: 0.4m
step 00303/00420 (72.14%) | loss: 4.611981 | lrm: 0.46 | dt: 201.69ms | tok/sec: 649,881 | bf16_mfu: 28.79 | epoch: 1 pq: 0 rg: 76 | total time: 1.00m | eta: 0.4m
step 00304/00420 (72.38%) | loss: 4.609090 | lrm: 0.45 | dt: 190.29ms | tok/sec: 688,797 | bf16_mfu: 30.52 | epoch: 1 pq: 0 rg: 77 | total time: 1.00m | eta: 0.4m
step 00305/00420 (72.62%) | loss: 4.607671 | lrm: 0.45 | dt: 209.87ms | tok/sec: 624,525 | bf16_mfu: 27.67 | epoch: 1 pq: 0 rg: 77 | total time: 1.00m | eta: 0.4m
step 00306/00420 (72.86%) | loss: 4.607395 | lrm: 0.45 | dt: 198.36ms | tok/sec: 660,776 | bf16_mfu: 29.28 | epoch: 1 pq: 0 rg: 77 | total time: 1.01m | eta: 0.4m
